date,Mal de gorge,Agueusie,Anosmie,Symptôme,Réaction en chaîne par polymérase
2020-10-09,4.857142857142857,1.1428571428571428,1.0,65.0,4.285714285714286
2020-10-10,4.571428571428571,1.1428571428571428,1.0,68.42857142857143,4.142857142857143
2020-10-11,4.714285714285714,1.1428571428571428,1.0,71.0,3.857142857142857
2020-10-12,4.428571428571429,1.1428571428571428,1.0,73.85714285714286,3.7142857142857144
2020-10-13,4.428571428571429,1.1428571428571428,1.1428571428571428,76.28571428571429,4.0
2020-10-14,4.571428571428571,1.0,1.2857142857142858,76.71428571428571,3.857142857142857
2020-10-15,4.142857142857143,1.2857142857142858,1.4285714285714286,78.57142857142857,3.857142857142857
2020-10-16,4.285714285714286,1.4285714285714286,1.5714285714285714,81.42857142857143,4.0
2020-10-17,4.571428571428571,1.5714285714285714,1.7142857142857142,82.71428571428571,4.142857142857143
2020-10-18,4.428571428571429,1.8571428571428572,1.8571428571428572,84.42857142857143,4.714285714285714
2020-10-19,4.571428571428571,2.0,1.8571428571428572,84.28571428571429,4.571428571428571
2020-10-20,4.857142857142857,2.0,1.7142857142857142,87.0,4.571428571428571
2020-10-21,4.714285714285714,2.2857142857142856,1.7142857142857142,88.0,4.714285714285714
2020-10-22,4.857142857142857,2.4285714285714284,1.8571428571428572,87.71428571428571,4.714285714285714
2020-10-23,4.428571428571429,2.5714285714285716,1.8571428571428572,86.71428571428571,4.857142857142857
2020-10-24,4.285714285714286,2.5714285714285716,1.8571428571428572,85.28571428571429,5.0
2020-10-25,4.142857142857143,2.5714285714285716,1.7142857142857142,83.14285714285714,4.714285714285714
2020-10-26,4.142857142857143,2.4285714285714284,2.0,82.71428571428571,4.857142857142857
2020-10-27,3.857142857142857,2.4285714285714284,2.0,77.85714285714286,5.0
2020-10-28,4.142857142857143,2.142857142857143,1.8571428571428572,75.42857142857143,4.714285714285714
2020-10-29,4.285714285714286,1.7142857142857142,1.5714285714285714,73.28571428571429,4.857142857142857
2020-10-30,4.142857142857143,1.5714285714285714,1.4285714285714286,70.85714285714286,4.428571428571429
2020-10-31,3.857142857142857,1.4285714285714286,1.2857142857142858,67.42857142857143,4.142857142857143
2020-11-01,3.7142857142857144,1.2857142857142858,1.2857142857142858,63.857142857142854,4.0
2020-11-02,3.4285714285714284,1.1428571428571428,1.0,59.57142857142857,3.5714285714285716
2020-11-03,3.2857142857142856,1.1428571428571428,1.0,57.142857142857146,3.142857142857143
2020-11-04,3.0,1.1428571428571428,1.0,54.857142857142854,3.4285714285714284
2020-11-05,2.7142857142857144,1.0,1.1428571428571428,53.0,3.0
2020-11-06,2.7142857142857144,1.0,1.1428571428571428,51.714285714285715,2.7142857142857144
2020-11-07,2.4285714285714284,1.2857142857142858,1.1428571428571428,49.714285714285715,2.7142857142857144
2020-11-08,2.5714285714285716,1.0,1.1428571428571428,49.857142857142854,2.5714285714285716
2020-11-09,2.5714285714285716,1.1428571428571428,1.1428571428571428,48.285714285714285,3.2857142857142856
2020-11-10,2.4285714285714284,1.1428571428571428,1.1428571428571428,47.142857142857146,3.2857142857142856
2020-11-11,2.2857142857142856,1.1428571428571428,1.0,47.857142857142854,3.7142857142857144
2020-11-12,2.0,1.2857142857142858,1.0,46.42857142857143,4.0
2020-11-13,2.0,1.0,1.0,45.42857142857143,4.714285714285714
2020-11-14,2.142857142857143,0.7142857142857143,0.8571428571428571,46.142857142857146,4.714285714285714
2020-11-15,1.8571428571428572,0.8571428571428571,0.8571428571428571,44.57142857142857,4.857142857142857
2020-11-16,1.7142857142857142,0.7142857142857143,0.8571428571428571,44.714285714285715,4.428571428571429
2020-11-17,1.8571428571428572,0.5714285714285714,0.7142857142857143,45.57142857142857,4.285714285714286
2020-11-18,1.8571428571428572,0.8571428571428571,0.7142857142857143,44.0,3.7142857142857144
2020-11-19,1.8571428571428572,0.7142857142857143,0.42857142857142855,44.0,3.7142857142857144
2020-11-20,1.5714285714285714,0.8571428571428571,0.42857142857142855,42.714285714285715,3.4285714285714284
2020-11-21,1.8571428571428572,0.7142857142857143,0.5714285714285714,40.857142857142854,3.4285714285714284
2020-11-22,2.142857142857143,0.7142857142857143,0.5714285714285714,40.285714285714285,3.2857142857142856
2020-11-23,2.142857142857143,0.8571428571428571,0.5714285714285714,39.42857142857143,3.142857142857143
2020-11-24,2.2857142857142856,0.8571428571428571,0.5714285714285714,37.285714285714285,3.2857142857142856
2020-11-25,2.2857142857142856,0.42857142857142855,0.5714285714285714,37.57142857142857,3.2857142857142856
2020-11-26,2.4285714285714284,0.5714285714285714,0.7142857142857143,37.285714285714285,3.142857142857143
2020-11-27,2.5714285714285716,0.42857142857142855,0.5714285714285714,37.0,3.0
2020-11-28,2.4285714285714284,0.5714285714285714,0.5714285714285714,38.0,3.0
2020-11-29,2.2857142857142856,0.5714285714285714,0.5714285714285714,37.714285714285715,3.2857142857142856
2020-11-30,2.5714285714285716,0.42857142857142855,0.42857142857142855,38.142857142857146,3.4285714285714284
2020-12-01,,,,,
2020-12-02,,,,,
2020-12-03,,,,,
